House,Address,Room,Floor,Age,Price
6034,Damak,3,3,6,5367
6035,Lahan,3,1,16,13470
6036,Phidim,6,1,5,14271
6037,Damak,6,2,5,21360
6038,Phidim,5,3,7,21661
6039,Inaruwa,5,3,14,21035
6040,Hetauda,3,3,16,21381
6041,Hetauda,4,3,5,19902
6042,Itahari,4,2,15,13268
6043,Bharatpur,3,3,13,28189
6044,Belbari,4,3,2,27883
6045,Inaruwa,4,1,9,27220
6046,Phidim,2,3,4,11358
6047,Rajbiraj,3,3,19,5683
6048,Biratnagar,4,1,17,5016
6049,Lalbandi,5,1,17,19347
6050,Dharan,2,2,5,20090
6051,Dhankuta,3,3,10,12461
6052,Phidim,2,1,2,29000
6053,Sauraha,6,3,13,20987
6054,Bhadrapur,5,1,20,25281
6055,Itahari,2,3,10,26638
6056,Inaruwa,6,3,17,10293
6057,Phidim,2,2,11,12571
6058,Dhankuta,2,2,16,5766
6059,Lahan,2,2,13,20064
6060,Dhulikhel,6,3,4,5833
6061,Biratnagar,5,1,20,18695
6062,Rajbiraj,4,1,15,9159
6063,Dhulikhel,3,3,12,17318
6064,Malangwa,2,1,8,10968
6065,Attariya,2,3,17,26050
6066,Kathari,5,2,12,8278
6067,Gaur,4,1,2,28707
6068,Koshi,6,3,18,25744
6069,Kankai,4,1,16,8822
6070,Phidim,3,2,13,9023
6071,Tikapur,5,1,10,23219
6072,Biratnagar,6,1,8,28952
6073,Kohalpur,6,3,4,15165
6074,Tikapur,5,1,13,17974
6075,Itahari,3,3,5,22800
6076,Itahari,4,2,12,8968
6077,Siraha,6,3,19,26657
6078,Bhadrapur,6,1,14,6796
6079,Dharan,5,3,12,9776
6080,Beldandi,4,3,2,6855
6081,Lalbandi,6,2,14,9851
6082,Birgunj,4,3,12,15862
6083,Damak,3,3,16,27370
6084,Golbazar,3,1,4,15216
6085,Gurhewa,6,2,15,17355
6086,Biratnagar,5,3,14,13412
6087,Biratnagar,4,1,14,9719
6088,Lahan,2,3,9,18015
6089,Koshi,5,2,5,21130
6090,Inaruwa,2,1,14,14063
6091,Itahari,4,2,5,29732
6092,Kankai,4,3,10,19410
6093,Gaur,4,3,2,11482
6094,Kankai,4,2,13,8633
6095,Janakpur,5,3,15,5185
6096,Itahari,5,3,13,27030
6097,Bhadrapur,6,2,2,24016
6098,Damak,6,3,15,8429
6099,Sauraha,2,1,15,23728
6100,Gulariya,6,2,3,23607
6101,Dharan,5,2,13,24692
6102,Beldandi,3,1,3,23771
6103,Kohalpur,5,2,20,8813
6104,Damak,2,3,16,20021
6105,Mechinagar,2,2,4,20262
6106,Damak,3,1,19,13711
6107,Kohalpur,5,1,13,20050
6108,Gulariya,5,2,15,21307
6109,Gulariya,4,3,4,11990
6110,Inaruwa,6,1,6,14994
6111,Inaruwa,5,2,16,16097
6112,Bhadrapur,6,3,19,20967
6113,Nepalganj,5,1,3,10558
6114,Khandbari,2,2,8,11905
6115,Attariya,4,3,12,29415
6116,Itahari,6,2,7,9081
6117,Birtamod,4,3,3,26451
6118,Bhojpur,3,1,2,22681
6119,Bhadrapur,2,3,13,14894
6120,Biratnagar,4,2,17,15604
6121,Phidim,5,3,8,14180
6122,Birgunj,4,3,12,24893
6123,Birgunj,4,1,8,29661
6124,Dharan,5,1,18,7454
6125,Beldandi,3,1,11,9518
6126,Birtamod,2,1,5,24216
6127,Biratnagar,5,3,18,27322
6128,Bharatpur,4,3,12,14878
6129,Lalbandi,4,2,7,20702
6130,Phidim,5,1,18,9911
6131,Gulariya,6,2,14,21196
6132,Rajbiraj,5,1,9,13383
6133,Belbari,4,1,7,16089
6134,Dharan,3,2,7,17395
6135,Biratnagar,5,1,19,19257
6136,Phidim,2,1,13,24559
6137,Koshi,3,2,3,9341
6138,Gaur,4,3,4,8717
6139,Damak,5,1,9,10495
6140,Biratnagar,3,3,14,10686
6141,Gulariya,4,3,9,21819
6142,Tikapur,6,1,18,19554
6143,Birtamod,3,2,6,11574
6144,Gulariya,3,2,10,14748
6145,Dhankuta,2,1,9,10142
6146,Kamalamai,2,3,19,29458
6147,Gaur,2,1,12,11912
6148,Golbazar,3,1,13,11540
6149,Dharan,2,3,4,19517
6150,Dharan,6,2,11,27834
6151,Dharan,6,1,8,14557
6152,Dharan,5,1,15,21344
6153,Inaruwa,5,1,5,22449
6154,Kakarvitta,5,1,7,15005
6155,Phidim,6,1,11,16197
6156,Bhadrapur,6,2,14,23724
6157,Inaruwa,6,3,16,8808
6158,Gauradaha,4,3,17,13827
6159,Kalaiya,4,1,12,27475
6160,Rajbiraj,2,2,17,5979
6161,Beldandi,3,3,8,13746
6162,Gauradaha,6,1,9,13814
6163,Biratchowk,2,3,9,25144
6164,Hetauda,5,2,6,11996
6165,Sauraha,4,2,12,20274
6166,Beldandi,4,3,9,27829
6167,Beldandi,2,1,17,13723
6168,Birgunj,5,2,20,29958
6169,Mechinagar,3,3,5,15635
6170,Kakarvitta,6,3,8,28205
6171,Pokhara,2,2,19,15771
6172,Birtamod,2,3,20,9609
6173,Siddharthanagar,3,2,20,12809
6174,Hetauda,4,3,2,28543
6175,Mechinagar,4,1,20,11977
6176,Urlabari,3,2,7,9706
6177,Phidim,6,1,8,22578
6178,Mechinagar,3,3,17,28923
6179,Lalbandi,2,2,18,9956
6180,Malangwa,3,3,8,9704
6181,Tikapur,6,2,17,6470
6182,Gauradaha,3,3,4,25690
6183,Rajbiraj,6,1,3,10194
6184,Biratchowk,4,3,4,13846
6185,Dharan,4,1,11,20625
6186,Phidim,4,2,5,20008
6187,Damak,5,3,16,13908
6188,Siddharthanagar,2,2,17,9429
6189,Birgunj,4,1,3,16042
6190,Dhankuta,4,3,16,5306
6191,Dhulikhel,5,2,5,25094
6192,Inaruwa,4,3,2,5300
6193,Kohalpur,4,3,5,15438
6194,Lahan,3,3,10,27316
6195,Malangwa,5,1,16,22344
6196,Dharan,5,2,9,21577
6197,Damak,6,3,15,26144
6198,Dhangadhi,5,1,20,9939
6199,Rajbiraj,3,1,4,16250
6200,Biratnagar,6,2,8,12842
6201,Bhimeshwar,3,2,6,24184
6202,Itahari,2,1,3,11178
6203,Biratnagar,6,2,8,12879
6204,Gulariya,4,1,13,20099
6205,Jaleswar,5,1,14,21453
6206,Dharan,6,3,10,16511
6207,Sauraha,4,2,14,13923
6208,Ilam,6,3,16,15352
6209,Narayangarh,2,2,2,10611
6210,Kalaiya,3,1,16,20761
6211,Kalaiya,6,2,6,12625
6212,Mechinagar,4,2,20,16229
6213,Dhangadhi,2,3,7,25775
6214,Phidim,2,1,7,14801
6215,Inaruwa,3,1,4,16172
6216,Beldandi,4,2,10,29891
6217,Bhadrapur,3,1,17,19416
6218,Dhankuta,5,1,2,18589
6219,Dhankuta,4,2,9,14357
6220,Mechinagar,2,1,18,21861
6221,Dhankuta,4,3,8,23658
6222,Tikapur,3,2,20,10142
6223,Attariya,5,2,17,9351
6224,Kakarvitta,4,1,14,13913
6225,Biratnagar,6,1,14,17613
6226,Damak,4,2,4,10552
6227,Damak,3,3,4,29918
6228,Damak,5,2,12,15929
6229,Bhadrapur,6,3,11,13503
6230,Birtamod,4,3,19,16708
6231,Itahari,3,2,9,24452
6232,Siraha,6,2,6,8356
6233,Birtamod,4,3,18,17069
6234,Lahan,4,1,16,17822
6235,Dharan,3,2,5,17692
6236,Mechinagar,6,1,6,25429
6237,Lalbandi,2,2,9,24256
6238,Dharan,3,2,17,7198
6239,Itahari,4,1,5,25254
6240,Dharan,3,3,3,9903
6241,Itahari,5,2,12,6138
6242,Dhulikhel,3,3,16,23313
6243,Phidim,2,1,18,9184
6244,Dhangadhi,3,1,13,7176
6245,Tansen,6,3,2,29537
6246,Phidim,2,3,20,29824
6247,Tikapur,5,2,18,26291
6248,Itahari,5,3,20,27748
6249,Lahan,6,1,5,29112
6250,Dhankuta,6,1,4,20541
6251,Lalbandi,6,3,18,25062
6252,Gaur,2,3,4,23567
6253,Belbari,3,3,15,28279
6254,Birtamod,2,1,11,11009
6255,Tikapur,2,3,12,16382
6256,Lalbandi,3,3,15,27054
6257,Kakarvitta,3,2,8,6761
6258,Attariya,5,2,14,22413
6259,Pokhara,2,1,3,7237
6260,Lalbandi,6,2,16,12394
6261,Damak,3,1,5,21994
6262,Lahan,6,3,9,22067
6263,Rajbiraj,6,3,20,10332
6264,Attariya,2,1,8,9153
6265,Beldandi,4,1,15,21873
6266,Dharan,5,1,15,21333
6267,Beldandi,2,2,4,11056
6268,Damak,6,2,5,5700
6269,Dhulikhel,2,2,9,19896
6270,Janakpur,3,1,17,8625
6271,Ilam,6,1,16,23480
6272,Rajbiraj,2,1,19,27351
6273,Dharan,3,1,15,15066
6274,Khandbari,5,2,13,24690
6275,Lalbandi,2,1,5,24182
6276,Damak,6,2,19,19021
6277,Bhadrapur,3,3,16,12094
6278,Khandbari,5,2,18,20904
6279,Itahari,6,1,20,7372
6280,Gulariya,3,2,10,19017
6281,Biratnagar,6,1,5,26404
6282,Kohalpur,4,3,10,23226
6283,Mechinagar,4,3,11,7090
6284,Dhulikhel,3,1,17,8433
6285,Attariya,4,2,8,16418
6286,Gulariya,5,3,14,7327
6287,Attariya,4,3,20,12343
6288,Dharan,4,3,11,7507
6289,Biratnagar,4,3,8,13725
6290,Mechinagar,5,3,10,28254
6291,Mechinagar,5,1,7,8336
6292,Urlabari,2,2,8,10889
6293,Attariya,5,3,13,13176
6294,Gauradaha,5,2,14,23442
6295,Dhangadhi,3,2,16,8293
6296,Itahari,3,3,8,21709
6297,Gulariya,3,1,9,16045
6298,Bhadrapur,2,1,9,10971
6299,Lahan,2,1,8,14723
6300,Lalbandi,6,2,4,23535
6301,Damak,2,2,15,27332
6302,Urlabari,6,1,12,15786
6303,Mechinagar,5,3,7,27744
6304,Koshi,4,2,20,22376
6305,Itahari,2,1,15,15212
6306,Gauradaha,2,3,19,23983
6307,Phidim,5,1,15,27551
6308,Kathari,2,3,17,22414
6309,Bhadrapur,3,3,17,27927
6310,Tansen,2,3,13,25875
6311,Gulariya,2,2,17,29017
6312,Tikapur,2,3,5,16207
6313,Kalaiya,5,1,16,8260
6314,Inaruwa,6,1,3,18040
6315,Kalaiya,3,2,7,17021
6316,Birtamod,3,3,2,15838
6317,Kalaiya,4,3,15,16852
6318,Sauraha,5,1,3,9119
6319,Phidim,5,1,7,16269
6320,Biratnagar,6,3,13,5089
6321,Lahan,2,3,11,7713
6322,Lahan,4,2,11,11535
6323,Dharan,3,1,6,23384
6324,Dharan,4,3,4,28345
6325,Jaleswar,2,1,5,29217
6326,Tikapur,2,2,4,6706
6327,Itahari,3,1,9,12116
6328,Itahari,4,2,12,12672
6329,Pokhara,2,2,14,10028
6330,Dhangadhi,6,3,4,12085
6331,Khadbari,3,1,9,25377
6332,Damak,2,3,11,12325
6333,Khadbari,4,3,12,10545
6334,Koshi,5,1,4,12140
6335,Pokhara,3,2,15,7819
6336,Attariya,4,2,12,27174
6337,Khandbari,5,2,18,23281
6338,Birgunj,4,2,8,25574
6339,Gaur,2,1,19,8080
6340,Dhankuta,3,2,3,17802
6341,Birgunj,6,2,10,21330
6342,Dhulikhel,5,3,16,6771
6343,Narayangarh,6,2,12,7106
6344,Sauraha,3,2,20,6815
6345,Belbari,3,1,5,21290
6346,Damak,3,3,5,21133
6347,Damak,2,1,9,16019
6348,Kohalpur,5,1,4,18349
6349,Dharan,6,3,19,15838
6350,Birtamod,6,2,8,24695
6351,Lalbandi,3,1,14,17070
6352,Itahari,6,1,18,21802
6353,Lalbandi,6,3,3,29950
6354,Siraha,3,2,20,9384
6355,Dharan,4,2,17,22146
6356,Lalbandi,4,1,9,10979
6357,Pokhara,3,3,3,21033
6358,Siddharthanagar,3,1,16,12484
6359,Kankai,3,1,4,18578
6360,Mechinagar,5,3,4,19901
6361,Kamalamai,3,3,5,23200
6362,Rajbiraj,3,3,14,20240
6363,Bhadrapur,2,1,20,20460
6364,Bhadrapur,4,3,18,7819
6365,Siraha,4,2,16,9506
6366,Inaruwa,6,1,20,12139
6367,Birgunj,4,3,15,25796
6368,Khadbari,3,2,13,17334
6369,Khadbari,2,1,4,7495
6370,Urlabari,4,1,14,19114
6371,Nepalganj,6,2,15,22656
6372,Dhulikhel,4,3,13,8542
6373,Urlabari,2,2,19,19986
6374,Beldandi,5,1,12,22331
6375,Damak,5,3,19,9001
6376,Birtamod,3,2,14,7923
6377,Birtamod,2,3,14,18885
6378,Biratnagar,2,2,14,12322
6379,Dhankuta,5,3,10,7822
6380,Bhadrapur,3,3,15,18141
6381,Phidim,4,2,11,11560
6382,Nepalganj,3,3,15,25218
6383,Gulariya,4,1,6,5539
6384,Kalaiya,2,3,14,15438
6385,Attariya,2,3,14,7149
6386,Inaruwa,2,3,18,13324
6387,Pokhara,6,1,8,9586
6388,Jaleswar,5,2,18,11072
6389,Inaruwa,3,2,11,5387
6390,Damak,6,3,13,12616
6391,Siddharthanagar,4,1,7,16314
6392,Dhulikhel,5,1,20,23369
6393,Bhimeshwar,2,1,13,24898
6394,Dhankuta,6,2,13,17863
6395,Damak,4,3,19,24524
6396,Beldandi,3,2,9,28101
6397,Golbazar,4,3,18,22525
6398,Phidim,2,1,13,18873
6399,Gulariya,3,3,20,23585
6400,Gaur,5,3,6,6241
6401,Dhangadhi,4,3,3,7341
6402,Biratnagar,4,2,13,6665
6403,Kalaiya,3,3,7,27739
6404,Dhangadhi,3,3,18,7880
6405,Damak,6,1,11,7159
6406,Gauradaha,6,2,3,16209
6407,Gauradaha,2,2,14,14218
6408,Lahan,3,3,6,5772
6409,Bhadrapur,5,3,20,7927
6410,Inaruwa,3,1,7,10989
6411,Dhulikhel,6,1,3,20509
6412,Rajbiraj,5,1,7,6015
6413,Tikapur,3,1,5,26951
6414,Itahari,5,2,15,18588
6415,Bhadrapur,3,1,15,24871
6416,Gulariya,4,2,12,17530
6417,Kalaiya,2,1,16,26622
6418,Itahari,5,2,5,28838
6419,Lahan,5,3,13,13226
6420,Mechinagar,5,1,2,13843
6421,Beldandi,5,3,8,18550
6422,Bhadrapur,2,2,15,13729
6423,Dhangadhi,6,3,17,19760
6424,Birtamod,2,1,15,27842
6425,Birtamod,4,3,10,28831
6426,Chainpur,5,3,6,16664
6427,Siraha,5,1,10,9840
6428,Kamalamai,3,1,6,8807
6429,Damak,4,2,11,16787
6430,Dhulikhel,4,1,15,21855
6431,Dharan,5,3,9,27690
6432,Damak,3,3,9,21984
6433,Tikapur,2,1,10,22402
6434,Biratchowk,4,2,5,18088
6435,Mechinagar,5,1,14,19680
6436,Damak,3,3,19,21410
6437,Beldandi,4,1,13,27774
6438,Beldandi,3,1,9,19609
6439,Gauradaha,5,2,5,14031
6440,Lahan,2,1,14,26008
6441,Sauraha,5,2,20,25132
6442,Biratnagar,2,3,16,18444
6443,Beldandi,6,3,17,17532
6444,Dharan,5,3,15,27348
6445,Janakpur,6,3,18,7798
6446,Itahari,4,2,19,7977
6447,Gauradaha,6,1,15,29538
6448,Dharan,4,3,3,24427
6449,Golbazar,5,1,11,29959
6450,Urlabari,6,2,17,14433
6451,Inaruwa,4,1,8,9311
6452,Birgunj,2,2,11,22020
6453,Urlabari,4,3,15,11870
6454,Damak,4,1,19,27546
6455,Dharan,5,2,10,6644
6456,Urlabari,4,1,15,10376
6457,Itahari,3,3,6,11903
6458,Dharan,4,1,12,16737
6459,Biratnagar,3,1,6,18051
6460,Bhadrapur,2,3,5,20677
6461,Attariya,5,2,6,7157
6462,Damak,3,3,20,22084
6463,Itahari,3,2,18,7473
6464,Itahari,5,2,16,29187
6465,Mechinagar,2,1,13,24438
6466,Mechinagar,6,1,14,21149
6467,Rajbiraj,4,1,19,6254
6468,Gauradaha,2,3,14,9027
6469,Gauradaha,2,2,16,16967
6470,Bhimeshwar,2,2,8,12281
6471,Birtamod,2,1,4,27268
6472,Siraha,2,3,12,22466
6473,Lahan,2,3,7,22113
6474,Siddharthanagar,2,2,8,17229
6475,Damak,2,1,6,5768
6476,Dharan,4,3,3,19348
6477,Malangwa,5,2,8,5021
6478,Khadbari,4,3,3,18670
6479,Itahari,4,3,8,17487
6480,Gulariya,6,2,11,21231
6481,Gaur,4,1,19,18891
6482,Kohalpur,3,1,17,20352
6483,Dharan,3,2,5,11738
6484,Phidim,2,1,17,26328
6485,Tikapur,4,1,3,13912
6486,Gaur,6,2,14,17584
6487,Inaruwa,5,3,3,7041
6488,Biratnagar,4,3,13,15555
6489,Lahan,5,2,11,7634
6490,Biratnagar,6,2,16,5645
6491,Gulariya,3,1,4,17071
6492,Dhankuta,2,1,15,29993
6493,Dharan,2,1,20,20522
6494,Golbazar,3,1,7,21162
6495,Itahari,2,3,10,8508
6496,Damak,3,2,9,25264
6497,Inaruwa,6,2,10,6459
6498,Bharatpur,4,1,15,19695
6499,Dhankuta,2,3,3,27021
6500,Lahan,4,2,2,14814
6501,Dharan,4,2,10,13152
6502,Dhankuta,3,2,2,17799
6503,Chainpur,3,1,3,14216
6504,Jaleswar,2,1,18,27179
6505,Dhangadhi,6,1,7,14771
6506,Gulariya,3,1,7,8213
6507,Inaruwa,3,3,18,15616
6508,Gauradaha,4,1,11,20780
6509,Urlabari,4,3,3,13992
6510,Kankai,4,2,7,26446
6511,Kalaiya,5,1,16,13293
6512,Belbari,6,1,20,15825
6513,Mechinagar,3,1,6,17338
6514,Pokhara,6,1,7,27505
6515,Dharan,2,2,9,8912
6516,Lalbandi,6,3,8,23494
6517,Inaruwa,6,1,3,27897
6518,Dharan,5,1,11,10625
6519,Itahari,6,1,12,8844
6520,Tansen,2,3,17,28511
6521,Itahari,5,2,5,22150
6522,Mechinagar,5,3,12,24308
6523,Chainpur,4,2,12,18753
6524,Damak,5,2,9,29281
6525,Phidim,4,3,20,7067
6526,Beldandi,4,2,4,5495
6527,Siddharthanagar,5,1,6,28463
6528,Sauraha,6,3,17,25053
6529,Rajbiraj,6,2,6,5152
6530,Kankai,2,1,15,20168
6531,Lahan,6,3,20,5716
6532,Biratnagar,3,1,6,7174
6533,Kankai,3,3,14,26202
6534,Lahan,4,3,18,14869
6535,Dharan,3,1,14,22784
6536,Inaruwa,4,3,19,24733
6537,Siraha,5,3,4,28707
6538,Lalbandi,5,3,15,21069
6539,Dharan,2,2,13,10514
6540,Narayangarh,5,3,2,22371
6541,Dhangadhi,5,3,8,15668
6542,Kankai,3,1,12,8123
6543,Birtamod,5,2,8,10121
6544,Dhankuta,4,1,20,25413
6545,Bhadrapur,3,1,13,19831
6546,Lahan,5,1,13,24259
6547,Dharan,6,2,17,5225
6548,Nepalganj,5,1,19,13794
6549,Biratnagar,6,1,17,16524
6550,Dhankuta,2,1,20,12297
6551,Biratchowk,4,3,11,22518
6552,Dhankuta,5,1,12,26603
6553,Khadbari,6,1,7,6652
6554,Phidim,4,3,7,12571
6555,Urlabari,3,3,7,6678
6556,Rajbiraj,2,2,18,29619
6557,Inaruwa,4,2,19,16714
6558,Birtamod,3,3,8,18046
6559,Itahari,3,3,13,28215
6560,Jaleswar,3,1,10,27082
6561,Hetauda,2,2,12,24175
6562,Lahan,5,2,3,20822
6563,Kathari,5,3,10,17070
6564,Rajbiraj,3,3,18,11587
6565,Golbazar,6,3,15,20956
6566,Mechinagar,4,2,4,6204
6567,Dharan,3,2,14,13759
6568,Hetauda,2,2,12,7794
6569,Belbari,4,3,19,29616
6570,Kohalpur,3,3,8,13009
6571,Sauraha,5,1,2,28385
6572,Inaruwa,3,2,20,13567
6573,Biratnagar,4,1,8,19273
6574,Biratchowk,5,1,8,11410
6575,Birgunj,3,2,7,15323
6576,Ilam,3,2,9,27783
6577,Lahan,5,1,17,15901
6578,Phidim,6,3,5,26079
6579,Koshi,4,2,6,20511
6580,Dhankuta,2,1,16,16492
6581,Damak,5,3,19,12178
6582,Gauradaha,6,3,2,17150
6583,Lalbandi,2,2,3,19179
6584,Tikapur,2,2,14,7367
6585,Gauradaha,2,1,14,13733
6586,Mechinagar,3,3,8,13454
6587,Itahari,2,1,13,29150
6588,Beldandi,5,1,3,26330
6589,Kankai,6,1,15,7382
6590,Bhimeshwar,5,1,20,9335
6591,Phidim,4,2,11,22772
6592,Birtamod,2,3,10,19476
6593,Bhadrapur,6,1,14,10640
6594,Mechinagar,2,3,14,25276
6595,Dhankuta,6,3,19,19092
6596,Inaruwa,5,1,7,22404
6597,Lalbandi,5,2,10,23921
6598,Sauraha,2,2,9,5522
6599,Lahan,5,2,16,8688
6600,Lalbandi,3,3,9,27785
6601,Bharatpur,2,3,12,15156
6602,Urlabari,6,3,12,17596
6603,Dharan,2,2,18,16885
6604,Beldandi,3,3,8,13025
6605,Tikapur,5,1,11,21399
6606,Attariya,5,1,2,18662
6607,Phidim,5,1,13,16965
6608,Gulariya,5,1,2,5304
6609,Biratchowk,2,3,20,16897
6610,Malangwa,6,3,13,17357
6611,Bhimeshwar,3,1,7,9817
6612,Damak,3,1,3,20105
6613,Birtamod,5,2,10,28161
6614,Sauraha,5,3,9,25840
6615,Dharan,2,2,13,7256
6616,Gauradaha,3,2,8,18139
6617,Rajbiraj,5,3,14,27742
6618,Phidim,4,3,17,26640
6619,Itahari,2,2,5,18880
6620,Dharan,3,2,20,12274
6621,Phidim,2,2,20,22088
6622,Gaur,6,3,7,17871
6623,Birtamod,4,2,16,12002
6624,Gauradaha,5,1,2,7598
6625,Attariya,3,3,20,29713
6626,Golbazar,4,2,9,23281
6627,Biratnagar,4,2,3,7549
6628,Damak,5,2,16,10806
6629,Dhangadhi,6,2,5,5427
6630,Kathari,6,3,19,27044
6631,Dharan,5,3,15,16845
6632,Birtamod,6,2,13,9950
6633,Dharan,5,2,20,11993
6634,Bhadrapur,2,2,12,24947
6635,Kankai,4,3,5,19717
6636,Inaruwa,5,1,10,28285
6637,Itahari,6,3,3,13558
6638,Gulariya,2,1,17,14204
6639,Gulariya,3,3,10,18373
6640,Lahan,3,3,10,28891
6641,Mechinagar,6,2,6,13674
6642,Lahan,4,1,7,11541
6643,Kamalamai,3,2,7,27273
6644,Biratchowk,5,1,3,7264
6645,Damak,6,3,6,19707
6646,Dhankuta,4,1,11,17239
6647,Lalbandi,2,2,18,12713
6648,Mechinagar,5,1,9,29771
6649,Attariya,4,2,8,14545
6650,Tikapur,4,1,8,10089
6651,Inaruwa,2,1,4,10943
6652,Lalbandi,4,1,19,13156
6653,Mechinagar,4,2,18,6397
6654,Dhankuta,5,2,20,7579
6655,Kohalpur,5,2,13,18819
6656,Birtamod,2,2,9,15039
6657,Lahan,6,2,15,25176
6658,Sauraha,5,2,6,5731
6659,Biratnagar,6,1,14,12492
6660,Inaruwa,4,3,19,16272
6661,Lalbandi,3,1,5,24596
6662,Rajbiraj,4,3,7,18631
6663,Lalbandi,2,1,16,11430
6664,Gauradaha,4,3,20,26923
6665,Phidim,2,2,10,12744
6666,Malangwa,4,1,2,17397
6667,Dharan,4,3,3,29774
6668,Biratnagar,6,3,10,21068
6669,Urlabari,3,3,20,16471
6670,Attariya,5,1,4,29035
6671,Phidim,4,2,15,12056
6672,Dharan,2,1,2,15172
6673,Hetauda,4,1,13,8654
6674,Mechinagar,6,3,19,19700
6675,Damak,6,1,12,10653
6676,Itahari,4,2,15,10138
6677,Lalbandi,3,3,14,16825
6678,Dhangadhi,4,1,2,25507
6679,Rajbiraj,3,2,12,18461
6680,Kankai,6,2,16,27459
6681,Ilam,5,3,12,24614
6682,Beldandi,6,3,8,28327
6683,Koshi,5,2,10,27204
6684,Dhankuta,4,2,6,26953
6685,Damak,4,2,9,7843
6686,Itahari,5,3,2,27900
6687,Attariya,6,1,14,10799
6688,Biratnagar,6,3,19,26414
6689,Belbari,5,3,5,13465
6690,Lalbandi,4,2,5,29273
6691,Itahari,4,1,4,7813
6692,Dharan,4,2,6,19057
6693,Mechinagar,4,3,14,28667
6694,Gauradaha,2,2,15,9975
6695,Jaleswar,6,1,4,6833
6696,Bhadrapur,6,1,11,6557
6697,Dharan,2,3,3,14898
6698,Phidim,5,1,19,15693
6699,Dhangadhi,2,2,4,13998
6700,Dhulikhel,5,3,14,28939
6701,Malangwa,6,3,17,12846
6702,Beldandi,2,3,19,28144
6703,Itahari,6,3,8,26734
6704,Dhangadhi,6,2,19,17024
6705,Attariya,5,1,6,20857
6706,Lalbandi,3,1,16,10385
6707,Dhankuta,3,2,8,28673
6708,Itahari,2,1,12,15446
6709,Itahari,6,3,18,25286
6710,Kakarvitta,3,3,11,7699
6711,Dhankuta,3,3,3,18125
6712,Sauraha,5,1,5,6808
6713,Dhankuta,4,2,20,19917
6714,Jaleswar,3,3,4,22826
6715,Dhankuta,6,3,10,10911
6716,Dharan,3,2,10,8541
6717,Dhangadhi,4,1,3,12178
6718,Rajbiraj,4,1,9,23787
6719,Dharan,5,1,4,15033
6720,Beldandi,6,2,16,26071
6721,Mechinagar,5,1,14,16835
6722,Itahari,4,1,18,7100
6723,Itahari,5,1,2,5335
6724,Itahari,2,2,14,26481
6725,Biratchowk,3,1,13,5340
6726,Attariya,6,1,16,20376
6727,Rajbiraj,6,2,4,5363
6728,Dhankuta,4,3,15,9326
6729,Urlabari,4,3,15,14133
6730,Inaruwa,5,3,6,22639
6731,Biratchowk,5,2,3,16373
6732,Mechinagar,6,1,19,10062
6733,Gauradaha,4,2,20,7233
6734,Siraha,6,2,15,20999
6735,Bhadrapur,4,3,20,17795
6736,Inaruwa,2,1,8,7534
6737,Phidim,3,2,10,15772
6738,Dhankuta,2,1,6,24249
6739,Itahari,6,2,12,13900
6740,Kathari,4,3,12,9139
6741,Bhimeshwar,4,3,11,14628
6742,Dhankuta,3,1,16,24025
6743,Phidim,4,1,20,18228
6744,Dhangadhi,4,3,4,10060
6745,Lalbandi,5,1,15,13492
6746,Birtamod,6,1,18,20184
6747,Beldandi,2,1,5,27097
6748,Phidim,5,1,5,24692
6749,Itahari,3,3,12,29750
6750,Gulariya,6,3,18,12939
6751,Chainpur,4,2,18,7716
6752,Dhangadhi,2,2,17,5665
6753,Inaruwa,2,1,19,18782
6754,Urlabari,2,3,7,26300
6755,Tikapur,5,2,16,24255
6756,Bhimeshwar,2,1,17,25887
6757,Dharan,6,3,14,28552
6758,Mechinagar,5,3,9,27094
6759,Gurhewa,5,1,15,28402
6760,Pokhara,4,2,4,12811
6761,Gaur,2,3,14,10948
6762,Siraha,3,3,19,10074
6763,Dharan,5,1,19,7887
6764,Attariya,5,2,17,20361
6765,Lahan,4,3,5,19587
6766,Bhadrapur,5,1,19,12879
6767,Inaruwa,5,2,7,15116
6768,Sauraha,3,2,2,5071
6769,Damak,6,2,11,12572
6770,Mechinagar,5,1,18,5152
6771,Bhadrapur,2,3,17,9196
6772,Rajbiraj,2,3,14,18103
6773,Beldandi,3,3,9,18008
6774,Narayangarh,6,3,17,14200
6775,Bharatpur,5,2,7,10025
6776,Nepalganj,3,3,18,24474
6777,Kalaiya,5,3,7,7000
6778,Kankai,4,3,3,11491
6779,Lalbandi,6,3,16,8458
6780,Rajbiraj,3,3,2,24290
6781,Hetauda,3,3,2,10364
6782,Gulariya,5,1,14,23747
6783,Itahari,6,1,19,6677
6784,Dharan,2,2,11,18062
6785,Dharan,3,1,16,9190
6786,Beldandi,3,3,5,8628
6787,Dhankuta,6,2,5,9409
6788,Dharan,3,1,19,28379
6789,Attariya,3,3,2,7842
6790,Birgunj,4,2,17,29699
6791,Siraha,2,1,20,6539
6792,Gulariya,5,1,20,26929
6793,Itahari,5,3,18,23713
6794,Siraha,4,2,13,16459
6795,Mechinagar,5,2,10,6552
6796,Tikapur,5,3,3,22403
6797,Koshi,5,2,12,20658
6798,Mechinagar,2,3,18,17502
6799,Biratchowk,4,3,13,17566
6800,Inaruwa,2,2,19,25348
6801,Gauradaha,6,1,3,29248
6802,Attariya,6,3,4,23452
6803,Phidim,3,1,5,8508
